a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,diameter,albedo,moid,class,n,per,ma
2.322370604202488,0.2494178692196673,10.15638015375648,37.16075703726815,235.4296632417737,1.743129876563912,2.901611331841064,3.53920314179756,7232,0,1355,14.5,5.171,0.11,0.750379,MBA,0.2784881917987211,1292.69394754156,207.8594109547738
2.467186195122656,0.09864899778088142,5.310360467674206,254.0998936120873,308.934618051606,2.22380074963498,2.710571640610332,3.87535142851782,7505,0,894,15,1.908,0.403,1.22437,MBA,0.2543321042098426,1415.472109266133,71.51369016269815
2.284138458347829,0.1156611894098154,2.830510782226,193.6640552743744,38.21426627855053,2.019952287478617,2.548324629217041,3.45216735567931,10322,0,775,16,1.879,0.218,1.01015,MBA,0.285509415337602,1260.904126661869,279.1652388799326
2.316429532246054,0.1607639899485354,6.167504269267726,228.0156433415695,40.63473249317781,1.944031078207559,2.688827986284549,3.52563088472968,9707,0,975,15.5,1.789,0.264,0.93266,MBA,0.2795602590266983,1287.736680647515,211.7630270135519
2.354498469887586,0.02056102941653474,14.02545283146763,129.3415340655354,123.7600813099362,2.306087557587041,2.402909382188131,3.61289900178638,7524,0,1115,14.7,3.649,0.121,1.3043,MBA,0.2728075938132286,1319.611360402474,166.5750544342808
2.271335013546361,0.2099693067220575,8.471515572920518,158.0869001328815,142.9659859871351,1.794424375418497,2.748245651674226,3.42318204798559,7736,0,657,15.9,1.588,0.306,0.786856,MBA,0.2879269257524762,1250.317243026737,248.3260287970546
3.167460266162013,0.06802576468028203,10.23005673735012,65.09222620260519,40.48084689455479,2.951991359461933,3.382929172862094,5.63734956499682,8365,0,835,14,9.318,0.061,1.97745,MBA,0.1748385960465292,2059.04192861509,314.7536624827172
2.452701940275952,0.2584932971255999,10.05108223109731,113.460997694543,217.0111261263491,1.818694928867665,3.086708951684239,3.84127468556812,6988,0,677,14.9,2.804,0.296,0.817086,MBA,0.2565883369576792,1403.025578903756,44.17053892459052
2.68148759905226,0.1455457537969181,3.716768747815266,334.40326148049,58.33007428898195,2.291208465151111,3.07176673295341,4.3910854805569,10415,0,510,15.6,4.029,0.057,1.29902,MBA,0.2244607370391147,1603.843971773407,161.7754556604243
2.568344564371976,0.1896689243115564,11.6985486504684,156.381891874767,140.5764485377128,2.081209413586111,3.055479715157841,4.116121003594,7834,0,986,14.9,2.786,0.207,1.07934,MBA,0.2394551283859133,1503.41319656271,320.7543202785695
2.585517485510663,0.1198081377078324,12.35893393108215,311.7074490839635,287.9281323281074,2.275751450560593,2.895283520460733,4.15747284305239,7183,0,697,14.6,3.185,0.191,1.29782,MBA,0.2370734146861956,1518.516955924887,0.6535378125084752
2.742778603607765,0.1496935381619791,8.36523037585661,281.1852738126802,143.1171558050483,2.332202370038746,3.153354837176784,4.54249367830851,7220,0,1012,14.3,4.09,0.265,1.35199,MBA,0.2169791205377252,1659.145816002183,70.57547207829595
2.574703683399747,0.05456474105401129,21.20873368130043,271.432920152803,269.7604231075552,2.434215643624231,2.715191723175264,4.13141749014211,7307,0,1172,13.9,4.815,0.288,1.51412,MBA,0.2385685507986881,1509.000238274406,94.12352166566822
2.723767796274582,0.2481254420039436,10.62267508111576,120.8653272036014,301.9632490353233,2.047931707907844,3.399603884641321,4.49534806123241,9913,0,883,14.4,3.646,0.304,1.08374,MBA,0.2192547206450006,1641.925879365137,86.05241992460351
2.854143058676899,0.1211698210060761,4.410030025073365,241.7630464303717,90.227895284305,2.508307055131285,3.199979062222513,4.82194007188695,7050,0,1348,14,7.083,0.106,1.50182,MBA,0.2044045070393951,1761.213611256707,73.27560733684209
2.599356475317216,0.25574880577067183,9.525340255776719,41.72019981121879,252.2559175946536,1.934574160982575,3.264138789651857,4.19089679711901,7716,0,769,15,6.119,0.057,0.943684,MBA,0.2351826664033141,1530.725055147717,290.6233279505897
2.419784290875,0.1095456834042382,5.210806125870696,2.2228259401532,241.7640302600607,2.154707367040258,2.684861214709742,3.7642042589162,8496,0,914,15.3,2.411,0.304,1.14772,MBA,0.2618418703057686,1374.875605569141,216.4447699054917
3.123416778233308,0.1089187527958768,20.39199386897792,253.3886658561923,275.1911193481663,2.78321811828642,3.463615438180196,5.52017836448188,7259,0,1236,13,13.735,0.078,1.87848,MBA,0.1785497167463476,2016.245147627007,50.78112270612941
2.667889187504438,0.05810036489156254,13.77809107451912,286.9402135543569,176.6417030279647,2.512883852220176,2.822894522788701,4.35772562806529,9061,0,573,14.8,3.004,0.163,1.53002,MBA,0.226179059328512,1591.659285650847,74.00412985481191
2.7981863555863,0.09226291038121144,2.881596124959182,256.415730065841,60.72660667987203,2.540017538630912,3.056355172541687,4.68083307776867,7305,0,1739,13.8,5.114,0.269,1.52721,MBA,0.2105664241796462,1709.674281655006,122.2204879340993
2.636820635413576,0.1535038939509383,10.99645026056248,303.3748861998174,16.94989032580241,2.232058400227404,3.041582870599747,4.28182669465998,7222,0,764,14.6,3.707,0.141,1.22015,MBA,0.2301882709537884,1563.937200224559,245.6184671150451
2.763767636423777,0.08527929947751156,4.410283706409266,246.4647396708203,69.66500295288098,2.52807546847094,2.999459804376615,4.59473525458682,7098,0,1165,14.4,6.649,0.092,1.51777,MBA,0.2145120945507422,1678.227051737836,160.6596893494687
2.622356907078097,0.187128995961274,11.88831007452393,286.7701272824013,40.64191330835183,2.131637892004461,3.113075922151733,4.24664445369195,10514,0,1031,14.1,5.026,0.211,1.13296,MBA,0.2320953152813797,1551.086886710986,266.8635156114737
2.573151759832986,0.1777709916385005,7.942735669059167,312.1753323240489,50.91296308362869,2.115720019851123,3.030583499814848,4.12768268488451,6818,0,647,15.2,5.996,0.031,1.12185,MBA,0.2387844121295708,1507.636100654068,283.2133230829282
2.768635899309326,0.3802462421838871,13.53909400484276,253.5459982211281,186.1146609605549,1.715872502621548,3.821399295997104,4.60688075453878,15532,0,978,13.8,4.636,0.298,0.731856,MBA,0.2139465586115941,1682.663195595291,74.99314220304177
2.865661555379591,0.0763071123736392,3.125765852309138,71.27731713658434,356.4500276871978,2.646991197048423,3.084331913710759,4.85115943794693,7324,0,665,15.1,3.156,0.194,1.66065,MBA,0.2031733436047787,1771.885984710116,348.6186990310429
2.5824614501222,0.225983293437855,12.1058338038833,354.5893520895236,253.7735553948498,1.998868306447286,3.166054593797113,4.15010393387926,7361,0,1429,14.1,3.723,0.202,1.026,MBA,0.2374943613631996,1515.825461849399,12.49667732134126
2.671007690392064,0.1494429950401198,11.12858517928203,163.26063131583,280.4265749067366,2.271844301364681,3.070171079419447,4.36536849633123,9493,0,775,14.9,3.335,0.209,1.319,MBA,0.2257830660105565,1594.45084328498,118.1325160454374
2.440965187244069,0.1071257132623757,6.138059618251813,64.31771538520594,59.18996392145163,2.17947505051192,2.702455323976218,3.8137355985742,15214,0,1715,13.8,4.512,0.262,1.20306,MBA,0.2584411682173358,1392.966927379226,300.570696076166
2.687313773592451,0.1619746799844352,12.05880901590783,250.7093149,178.9064409028128,2.252036985097048,3.122590562087853,4.40540427985132,7592,0,1066,13.7,4.73,0.314,1.2662,MBA,0.2237311766993653,1609.073913215696,153.3084599445088
2.964858820565784,0.066082074769422,10.62696085945693,94.96963411509846,271.8340571470719,2.768934798304375,3.160782842827192,5.10521726720531,7302,0,846,14.4,5.087,0.156,1.79293,MBA,0.1930625538111733,1864.68060684674,341.6846169191681
2.665943856129875,0.1565536154505257,12.34123133810914,3.546181235665427,68.68878152012343,2.248580706864627,3.083307005395123,4.3529602456153,7173,0,1181,13.2,6.548,0.18,1.29515,MBA,0.2264266677740439,1589.918729710989,183.5088769159144
2.641368627493506,0.1936444624026328,11.75249936942243,202.5219840034875,168.961654195411,2.129882219615346,3.152855035371665,4.29290942150165,7690,0,793,14.8,6.437,0.027,1.13099,MBA,0.2295940087696488,1567.985166203476,194.8406837315287
2.724685246906201,0.07981559412099348,7.200573841228214,81.70737980614153,291.5905870883715,2.507212875131676,2.942157618680725,4.49761951432729,7111,0,969,14.7,3.585,0.199,1.51851,MBA,0.2191439894432636,1642.755527608043,160.591107394315
2.74454461150669,0.2986792883259566,8.9473884005984,85.64344652946312,256.5497154798252,1.924805980163033,3.564283242850348,4.54688158490407,7622,0,699,15,4.929,0.073,0.939336,MBA,0.2167697277712043,1660.74849888621,153.1546280088615
2.586846103055785,0.06341301718303512,6.895559617251028,329.9079193001338,21.31235908655292,2.422806386672841,2.750885819438729,4.16067784994932,12134,0,1389,14.1,4.138,0.304,1.4164,MBA,0.2368907949409161,1519.68758469399,297.2085752587535
2.994695441663382,0.1074472575366606,3.552110146363625,150.5213083677903,322.7593271575889,2.672923629299114,3.316467254027651,5.18247474722386,8616,0,1363,14.1,4.122,0.15,1.69074,MBA,0.1901844835607807,1892.898901423514,234.7267853827623
3.168865944340228,0.09715801960688439,16.58987145689295,247.546476537954,244.9712627656305,2.860985204788431,3.476746683892024,5.64110265629604,6780,0,590,14,13.499,0.027,1.92192,MBA,0.1747222738922326,2060.412745212127,113.8376531884262
2.675987820760582,0.206329248832558,4.352262707737662,343.0097493671251,53.30364235407594,2.123853263817977,3.228122377703187,4.37758311939098,9899,0,916,14.6,3.957,0.103,1.13348,MBA,0.2251530711094024,1598.912234357555,194.4374856586695
2.776420808349948,0.1980752782792024,7.870298012214283,325.8612613236227,74.03828214218235,2.226480484115864,3.326361132584032,4.62632499424585,10347,0,1311,13.8,4.321,0.313,1.24884,MBA,0.213047350671097,1689.765204148297,93.69667043088045
2.670325669607045,0.2069895607655432,11.68493831778967,267.4861574089539,65.94193318972545,2.117596132154128,3.223055207059963,4.36369660935259,7617,0,859,14.5,3.776,0.149,1.1368,MBA,0.2258695715130815,1593.840186566034,238.1263963739031
2.976525728527901,0.09414042796708673,11.419984319912,113.9627460139475,306.4003355765493,2.69631432258924,3.256737134466563,5.13538092442203,10432,0,963,14.3,5.15,0.183,1.72793,MBA,0.1919285634061287,1875.697882645145,296.6247021481624
2.663038322699896,0.2123514535992594,14.26991764227836,80.20243296824557,10.05173948322925,2.09753826388404,3.228538381515753,4.34584594080154,15339,0,1220,13.7,9.099,0.09,1.11526,MBA,0.2267973363054305,1587.320229877762,144.5353812673732
2.742047592169425,0.198395929547034,10.20420743234977,138.0296177187029,276.3920784163912,2.198036511258766,3.286058673080085,4.54067778607673,7594,0,1032,14.3,3.981,0.177,1.23702,MBA,0.2170658940807966,1658.482561364524,114.7586457508378
3.117201357763967,0.1660995105208513,14.31982505768864,260.3164751279095,6.194075866796785,2.599435738044439,3.634966977483496,5.50370930630485,7233,0,1108,13.2,12.337,0.056,1.58371,MBA,0.1790840010824081,2010.229824127845,295.1370775881614
3.127558562272498,0.08114770340537925,8.981552373506712,123.8416424999138,222.8818250779102,2.873764367678255,3.381352756866741,5.5311619920522,8541,0,779,14.2,6.974,0.069,1.87239,MBA,0.1781951576872666,2020.256917597065,314.5182176039865
2.652956592577891,0.07065996153123692,14.485473280064319,310.5069056442524,3.339240210103162,2.465498781802296,2.840414403353486,4.32119055830383,10521,0,908,14.3,3.877,0.269,1.45062,MBA,0.2280913720579912,1578.314851420472,351.1018076979623
3.145998958612963,0.1778249640349331,0.978485347569745,177.5257590549037,179.94086217,2.586561806943676,3.705436110282251,5.58015245014631,9263,0,883,14.3,6.65,0.076,1.5817,MBA,0.1766307089588053,2038.150682415938,292.9234092814198
3.216981921551068,0.1063324150131554,17.07071011798037,168.8010873944883,186.3417047010924,2.874912464778881,3.559051378323254,5.77007067577916,7011,0,750,13.9,9.758,0.056,1.86935,OMB,0.1708170209257381,2107.518314328339,280.0427104859482
2.796096664421408,0.06003600253653657,5.374555952597073,115.7611710128307,301.8243748367322,2.628230197983803,2.963963130859014,4.67559057359988,8851,0,645,15.2,5.826,0.036,1.6451,MBA,0.2108025217034119,1707.759457007356,121.3362249411108
3.10511775271546,0.1837231067220197,14.30983160310635,349.1845562861679,69.13014884593512,2.534635872448879,3.67559963298204,5.47173824470787,7651,0,821,13.9,9.786,0.048,1.58665,MBA,0.1801303789195014,1998.55239387955,273.2816160928276
3.106659510638976,0.2063083332451664,13.56360801408724,232.9271858842089,230.1905292661397,2.465729765038804,3.747589256239147,5.4758140045769,7702,0,1056,13.3,13.655,0.046,1.50675,MBA,0.17999630421043,2000.041065171712,207.7662741682171
3.098762140545839,0.2397852928899271,15.2955890910025,312.6752341819236,93.6839022097159,2.355724553078838,3.841799728012841,5.4549473621852,23799,0,1130,13,6.599,0.281,1.42414,MBA,0.180684838537603,1992.419524038145,281.7271068221787
2.847893711515856,0.05996607000805908,7.337771402502933,129.9887364013279,193.1191837063468,2.677116717835585,3.018670705196127,4.80611177820701,10189,0,957,14.3,3.548,0.19,1.66398,MBA,0.205077686257072,1755.432326990112,206.5120586727563
3.13099897271382,0.132315657319359,2.244250007527054,105.9204726391578,29.42616124001931,2.716718785572953,3.545279159854687,5.54029117351195,9341,0,840,14.5,6.875,0.071,1.73144,MBA,0.1779015312552203,2023.591351125238,215.8531180742731
2.354557647430194,0.1989338244040746,5.994016070449401,102.1644922454354,157.7738691029503,1.886156489847045,2.822958805013343,3.61303521157634,8682,0,708,15.8,4.405,0.04,0.87191,MBA,0.2727973090905848,1319.661111028257,58.62868322671905
2.740152896938687,0.1534885325956424,15.29801888888241,338.9611920326178,195.3022114102345,2.319570849699869,3.160734944177505,4.53597233480582,7564,0,558,15,3.318,0.193,1.32942,MBA,0.2172910702749578,1656.763895287827,84.3750688767077
2.36203881503813,0.1564142042121476,3.163486670524567,47.37260832322164,20.43342114071142,1.992582393465737,2.731495236610523,3.63026850026163,7171,0,490,16.1,3.436,0.045,1.0066,MBA,0.2715023098970565,1325.955569720562,213.5176038826089
2.220845086605182,0.1724021995664446,6.052267359405993,142.809482505355,198.4215949191648,1.837966508778118,2.603723664432247,3.30967691559907,10489,0,1096,15.4,2.155,0.219,0.82944,MBA,0.2978013590154774,1208.85949342256,237.9643573685861
3.201903945426035,0.1908362710278759,0.720767323931393,130.45211684,264.3363559851842,2.590864536291487,3.812943354560582,5.72955181355901,8465,0,845,14.5,5.828,0.063,1.59705,OMB,0.1720250231501645,2092.71879990243,37.53965235780884
2.484199724658839,0.03921659795195977,7.088125384488402,72.26919544608083,21.56123740833397,2.386777862824524,2.581621586493154,3.91550665297837,6970,0,881,14.9,2.486,0.377,1.4046,MBA,0.2517238178149515,1430.138805000348,174.12733452933
3.066167249172938,0.1168390026211319,11.38545261191048,209.788430906443,120.2314401116189,2.707919325909993,3.424415172435884,5.36910581254705,7676,0,761,14.2,4.633,0.188,1.71946,MBA,0.183573637357686,1961.065898032811,194.0543408922357
2.293765751346373,0.1793688656583995,4.155471776882831,295.2058183580123,25.65515286877714,1.882335590441288,2.705195912251459,3.47401587063921,9224,0,1500,14.8,2.782,0.25,0.869563,MBA,0.2837138113552149,1268.884296750973,175.4091693274222
2.250681218223189,0.1146084975609563,4.844539030398225,17.17228126930769,26.00907683215934,1.992734025313966,2.508628411132411,3.37659662819639,7297,0,1143,15.5,1.738,0.307,1.00169,MBA,0.2918993270137892,1233.301918448732,164.9931960468013
2.374433214031239,0.107984148911537,11.26412625053598,333.500118396464,158.9888922444125,2.11803206426679,2.630834363795688,3.65887978112502,7917,0,1535,13.7,7.614,0.101,1.13545,MBA,0.2693792478375715,1336.405840055914,310.2207488213718
2.802865449947599,0.133959318044006,13.75396244214788,225.7314169632141,300.5230781725512,2.427395505703513,3.178335394191686,4.69257883577984,10608,0,902,14.4,6.322,0.122,1.4639,MBA,0.2100393659563866,1713.964419768587,252.9222250834628
2.26442348096331,0.2044171350791625,4.971024898046504,140.6911034692358,182.5878138888298,1.801536520378805,2.727310441547814,3.407569142074,7316,0,1185,15.4,4.753,0.056,0.788331,MBA,0.2892461582650849,1244.614629142529,206.0725160961761
2.297707244941571,0.2252450390326461,20.79005418957854,238.7454970166664,311.25417936973,1.780160086869113,2.81525440301403,3.4829740817433,7296,0,1424,13.6,4.398,0.399,0.827315,MBA,0.2829840992885686,1272.15628335674,333.6460024253423
2.257306475674728,0.07524361520175023,3.073374496882305,325.8607525556329,125.6540643682648,2.08745857582664,2.427154375522816,3.39151696217479,9361,0,626,16.3,2.086,0.112,1.10591,MBA,0.2906151714292263,1238.751570434343,113.0942252616951
2.2526482733096,0.04709339511107676,4.14320300303941,211.8718245431635,180.3904929591701,2.146563418128346,2.358733128490853,3.38102422274676,9886,0,527,16.7,1.962,0.115,1.15097,MBA,0.2915170724706695,1234.919097358254,161.9519355034462
2.405335881315594,0.1159417918105054,2.254250118705791,206.8145662017683,31.6259790652993,2.126456929329763,2.684214833301425,3.73054082523276,8060,0,1015,15.5,4.302,0.046,1.11466,MBA,0.2642046634903296,1362.580036416264,138.156540838447
2.377758539550738,0.05139461925509831,5.424787050667718,249.8904111462055,335.4527347234858,2.25555454472997,2.499962534371507,3.66656870565339,7138,0,1091,14.9,2.184,0.406,1.24644,MBA,0.2688143500073638,1339.2142197399,203.6631507885722
3.14142539599406,0.1016956781862232,26.31953914382297,239.7993080168586,332.7074103725034,2.821956009877019,3.4608947821111,5.5679884765152,7631,0,937,13.3,11.56,0.053,1.82806,MBA,0.1770165810372552,2033.707791047177,316.0062208808396
2.405596170302528,0.1323112343083425,9.177311509843978,218.8592879128772,21.13487685874065,2.087308771762379,2.723883568842678,3.73114638200869,7437,0,810,15.5,2.13,0.246,1.07828,MBA,0.2641617836598886,1362.801216028675,137.4195420059085
2.364055096170308,0.2091207425347603,7.288306842675284,120.7648252983329,182.2140457431896,1.869682139066089,2.858428053274527,3.6349177911577,7674,0,616,15.9,1.597,0.399,0.853584,MBA,0.2711550411855779,1327.65372322035,115.6444920448943
2.378763234190283,0.2457513264834151,5.220707330491591,137.7520691361717,244.1897256692596,1.794179013998043,2.963347454382524,3.66889285104308,10620,0,979,15.4,4.652,0.068,0.803551,MBA,0.2686440633139069,1340.063113843484,52.07218269948351
2.484504398680923,0.1204384299528982,5.718258851657851,267.9217597378906,26.41996088814858,2.185274589692723,2.783734207669123,3.9162269994899,7889,0,973,15,3.071,0.142,1.17017,MBA,0.2516775160111858,1430.401911563685,25.32208481662148
2.634066426664871,0.1255304624259553,10.97357457657421,282.0335028698701,253.6701961091472,2.303410850064946,2.964722003264796,4.27511977402192,10074,0,1069,14.3,3.681,0.327,1.33799,MBA,0.2305493963834152,1561.487497461507,0.7749975746237747
2.368737592547012,0.07341334059000806,6.240503917513056,330.0355557028905,279.8555674450881,2.194840652897002,2.542634532197022,3.64572268828805,10422,0,741,15.3,1.874,0.459,1.19088,MBA,0.270351413873002,1331.600211897211,184.3341677389182
2.257110227002574,0.214634246249992,5.038255588069133,323.5897404528215,29.31282572934106,1.772657074726729,2.74156337927842,3.3910746875605,9383,0,894,15.6,1.783,0.266,0.768128,MBA,0.2906530743728932,1238.590029631471,194.89915604285449
2.600694829232583,0.1026979974763477,12.70043699763696,341.5448635345264,129.2716353599814,2.333608678223305,2.867780980241861,4.1941339204831,7733,0,552,15.2,2.5,0.235,1.37047,MBA,0.2350011473296081,1531.907414456453,144.0784225753308
2.298453748574234,0.2738721047305011,6.440331552615232,338.6339303248512,19.27494612754834,1.668971382826499,2.92793611432197,3.48467159824502,11805,0,996,15,3.074,0.246,0.665412,MBA,0.2828462469358505,1272.776301258994,147.2035980341597
2.328244646422817,0.2444529847896208,8.982876593390978,307.5284308275951,34.53767557453931,1.759098293284304,2.89739099956133,3.55263934935625,7267,0,1030,14.4,3.727,0.184,0.757266,MBA,0.2774349396164162,1297.601522352372,133.0553664420315
2.657241681664083,0.07208345932163324,13.77877727251981,296.69632805299,320.89111249,2.465698508996101,2.848784854332064,4.33166424734056,7185,0,721,14.7,3.033,0.401,1.46274,MBA,0.2275398616069297,1582.14036634114,288.812976898972
3.233005049330878,0.05255109578776297,21.71074915091476,326.7500988042771,197.7293889602179,3.06310709130117,3.402903007360587,5.81323362055142,11016,0,1044,13.3,10.882,0.103,2.07798,OMB,0.1695487137972729,2123.283579906405,41.75633413934091
2.843793539030095,0.08217237723055706,14.17288342796874,313.7099098236613,214.6759836654043,2.610112263575094,3.077474814485098,4.79573632454338,7438,0,635,14.6,3.191,0.301,1.63127,MBA,0.2055213666196301,1751.642692539468,256.2085396301409
2.566498207901096,0.1011205293193027,12.74502408444438,278.4317873892653,125.5702027834887,2.306972550621095,2.826023865181096,4.11168324586535,6856,0,686,14.4,4.959,0.114,1.34202,MBA,0.2397135733543407,1501.792305552318,204.7245691190608
2.759662776550114,0.05290498642865928,13.98919971655539,118.9436710458887,129.5230121545211,2.613662854809054,2.905662698291175,4.58450262547147,9857,0,925,14.7,5.97,0.079,1.61754,MBA,0.2149908864467482,1674.489583953455,218.382634526903
3.153271873519297,0.2367036018091534,25.1801058075781,338.8979783502795,246.9233898962989,2.406881063573782,3.899662683464811,5.59951390938181,8115,0,1429,12.7,15.019,0.065,1.51401,MBA,0.1760199723258425,2045.222455401707,43.97103994006392
2.627040969519187,0.2558508001899498,13.26183719497358,128.4721174095914,334.3014038255029,1.954910435335922,3.299171503702452,4.2580275882741,7769,0,880,14.5,6.43,0.037,0.979883,MBA,0.2314748467299289,1555.244576617115,138.21204472771
2.243597346642539,0.1883840684941796,5.484762915876002,151.6180443501319,255.3250574220382,1.820939350419272,2.666255342865807,3.36066775365306,8812,0,613,16.2,1.912,0.121,0.839057,MBA,0.2932828698392382,1227.483897021781,187.5533562241783
2.745160635640512,0.07487359066742366,4.565221096291138,157.5615858221313,285.9800448846485,2.53962060189124,2.950700669389785,4.54841251973327,7140,0,948,14.6,4.227,0.172,1.56034,MBA,0.2166967659796514,1661.307672832576,38.84639575949383
2.743484912661645,0.05672553233168187,5.716045955384605,150.1137775236314,4.824978517845001,2.587859270546975,2.899110554776315,4.54424843767162,7118,0,921,14.7,5.723,0.041,1.59818,MBA,0.216895334153995,1659.786741859561,344.6377537150472
2.667824946918827,0.1855110041445407,13.07465218024621,319.4220492805933,10.65962339993739,2.172914062134059,3.162735831703595,4.35756823331907,21799,0,1515,12.8,8.554,0.241,1.1619,MBA,0.2261872288840387,1591.60179721979,251.833140186747
2.328175642989853,0.2714751746593897,21.19763309875704,359.7422288088993,42.95495119852712,1.696133753671446,2.96021753230826,3.55248141331513,8241,0,654,15.1,6.625,0.051,0.744185,MBA,0.2774472738050956,1297.543836213352,104.3222025609832
2.780864301780206,0.1761371870164574,8.395285841043048,332.3677877610445,44.79597607696915,2.291050686190156,3.270677917370257,4.63743566641418,7201,0,1348,13.7,5.062,0.301,1.29978,MBA,0.2125369178716123,1693.82337715778,99.3806432354869
2.574520190129808,0.1809682719215691,14.0978920676033,2.604076920751052,348.91501409069,2.108613720294827,3.040426659964788,4.13097584293275,8227,0,1201,14.4,4.026,0.476,1.10458,MBA,0.2385940564270693,1508.838926631186,302.6470392234572
2.355537963241502,0.1801983885575109,7.240966472349549,67.33851977683543,6.628957692147548,1.931073818079342,2.780002108403662,3.61529186742242,25366,0,1015,15.3,3.303,0.162,0.945943,MBA,0.2726270297148305,1320.485354576038,75.092045454694
3.020581196542532,0.1092793933754668,1.754906519696511,355.6968895414944,316.8797407222165,2.690493915743023,3.350668477342042,5.2498146934529,9492,0,714,14.7,7.675,0.048,1.67589,MBA,0.18774496642648,1917.494816783672,3.707350598151792
2.99652863395585,0.03964132956683169,9.22767297744557,351.8134745908542,3.924038856809276,2.877742254820758,3.115315013090941,5.1872341259584704,9539,0,567,14.8,3.958,0.163,1.87165,MBA,0.190009985945147,1894.637264506332,342.4575655618048
3.156634152465459,0.05445896087906652,13.50042183521941,184.5734418641241,194.0292864956991,2.984727136646817,3.3285411682841,5.6084722927768,7651,0,1329,13.3,9.858,0.095,1.98594,MBA,0.1757388165467008,2048.494504936726,273.7781272533782
2.692575457779981,0.1625355139907759,12.41699224754164,351.2434373021953,72.2910904344135,2.254936321790763,3.130214593769198,4.41834909612322,9015,0,1143,14.1,3.888,0.185,1.30233,MBA,0.2230756922834303,1613.802007359007,147.6345992523243
2.690378651235247,0.1173598545027632,12.20359232168391,343.7061016198425,117.9066911500644,2.374636204168938,3.006121098301556,4.41294296452947,7569,0,1118,14.3,3.801,0.28,1.41853,MBA,0.2233489739817312,1611.827417794389,113.7870199441245
2.60982574343235,0.3465605590640076,6.640363473918855,101.4760193434646,213.3717743585727,1.705363074728796,3.514288412135905,4.21624139979481,8236,0,630,15.2,3.308,0.148,0.695267,MBA,0.2337689401312564,1539.982171275053,35.58371959994749
2.741972894939039,0.1262384148570246,11.88323588268476,339.5870995974939,251.8196414792336,2.395830583101008,3.088115206777069,4.54049224567304,7624,0,1182,14.1,3.912,0.318,1.41875,MBA,0.217074764152902,1658.414792732079,56.23540160309027
2.687191720743705,0.03448357764673001,6.879483785923303,111.2916254239592,256.5601395203151,2.594527736389789,2.77985570509762,4.40510415522005,7567,0,858,15,2.848,0.287,1.60063,MBA,0.2237464197525474,1608.964292694124,334.4026891894046
2.98887417294256,0.09329898723926225,9.619469162848922,207.6472472610478,113.0591080795593,2.710015239621432,3.267733106263689,5.16737108487984,10474,0,899,14.3,5.304,0.083,1.7156,MBA,0.1907403720726739,1887.38228875236,204.6665250690091
2.802862470721134,0.1818557633777107,9.083093280502325,39.96777968789303,314.3895356870262,2.293145776465406,3.312579164976862,4.69257135401613,9277,0,512,15,5.08,0.057,1.29917,MBA,0.2100397008399265,1713.96168705439,273.6672220637446
2.724722579594488,0.1360424718061927,7.317773340118945,241.4772017298201,65.88333911836101,2.354044584880308,3.095400574308668,4.49771195186813,9388,0,911,14.7,3.649,0.175,1.34994,MBA,0.2191394855684736,1642.789290419833,39.19694784556431
2.378767780930923,0.1644642912736147,6.834780044870224,159.3561785662589,302.1986490194328,1.987545423735609,2.769990138126236,3.66890337006739,9149,0,496,16.3,1.527,0.275,1.01413,MBA,0.2686432930909958,1340.066955917114,176.8801317178019
2.406567548871009,0.1672778937512697,11.61128540313902,70.85483278616546,67.09639232658266,2.004001998125711,2.809133099616307,3.73340656278825,10098,0,520,15.7,2.315,0.091,1.0505,MBA,0.264001861782622,1363.626747058407,144.3006117104159
2.267084367990807,0.1392757339110894,3.535452056385421,124.4895681352111,112.3470830554498,1.951334528800529,2.582834207181085,3.41357717441454,8361,0,520,16.3,1.354,0.291,0.942651,MBA,0.2887370734591933,1246.809062954911,204.0244891184207
2.271577866145614,0.1477693801118109,5.81452765559008,269.8546898356576,48.82123278612463,1.935908212989566,2.607247519301661,3.4237310758971,8339,0,724,15.5,1.913,0.334,0.927364,MBA,0.2878807539255396,1250.517775471416,124.4381613722856
3.211132056447108,0.04922549636379281,17.08066590467178,125.4919652985252,57.13332286205006,3.053062487078813,3.369201625815404,5.75433910515324,7635,0,840,13.7,10.518,0.07,2.09399,OMB,0.1712840111360292,2101.772358157222,331.6659532690981
2.525666530115499,0.04889927911165334,11.46842357312218,104.094338212115,60.02025265587662,2.40216325751642,2.649169802714578,4.01395237962857,7794,0,765,15.1,2.624,0.177,1.43441,MBA,0.2455500688971206,1466.096106659335,67.39958713234437
2.617238397337098,0.06903881286815358,15.53129706816522,130.265755307287,292.7497163673372,2.436547365391996,2.7979294292822,4.23421715168972,7268,0,735,15.1,2.56,0.295,1.49394,MBA,0.2327765081614271,1546.54781465467,86.76185359819792
2.382521166164179,0.1522474531595666,2.937978708898958,126.111324590061,80.64227336702646,2.019788386516922,2.745253945811436,3.67759037088483,8030,0,790,15.9,1.808,0.179,1.01815,MBA,0.2680087187443921,1343.239882965684,183.1823861103962
2.41925215992524,0.1558424351036887,9.152027541860592,132.9083751564,128.777963092126,2.042230012192632,2.796274307657848,3.76296265684301,7540,0,636,15.8,2.087,0.28,1.04014,MBA,0.2619282659037764,1374.422110411909,105.675465471628
